order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region_x,discount_applied,product_name,category,launch_date,base_price,supplier_code,email,signup_date,gender,region_y,loyalty_tier,revenue,order_week,price_band,days_to_order,email_domain,is_late
O954264,C00343,P0020,3,14.52,2025-08-01,Delivered,Paypal,South,0.0,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,ystephens@yahoo.com,2025-04-04,Other,East,Silver,43.56,31,Low,355.0,yahoo.com,False
O180176,C00220,P0028,5,28.28,2025-08-02,Delayed,Paypal,West,0.05,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,sergio59@yahoo.com,2024-10-20,Female,East,Gold,134.33,31,Medium,114.0,yahoo.com,True
O651152,C00292,P0004,5,42.31,2025-08-03,Delayed,Bank Transfer,South,0.05,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,sanchezbradley@yahoo.com,2024-10-05,Female,Central,Gold,200.9725,31,High,106.0,yahoo.com,True
O532341,C00260,P0008,2,21.1,2025-08-04,Delayed,Paypal,East,0.15,Storage Product 47,Storage,2024-08-29,31.96,S788,erica49@yahoo.com,2024-09-18,Other,East,Silver,35.870000000000005,32,Medium,340.0,yahoo.com,True
O217367,C00176,P0017,5,28.29,2025-08-05,Cancelled,Credit Card,South,0.0,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,sandersjudy@yahoo.com,2024-07-13,Other,South,Bronze,141.45,32,Medium,232.0,yahoo.com,False
O579880,C00265,P0014,5,16.75,2025-08-06,Delayed,Credit Card,East,0.0,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,derrick99@gmail.com,2024-10-08,Male,West,Gold,83.75,32,Medium,185.0,gmail.com,True
O804632,C00408,P0007,2,33.48,2025-08-07,Delayed,Bank Transfer,North,0.15,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,ijohnson@fields-steele.com,2024-11-13,Male,East,Bronze,56.91599999999999,32,High,311.0,fields-steele.com,True
O945134,C00078,P0030,5,38.13,2025-08-08,Delivered,Paypal,South,0.1,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,tamirodriguez@hickman.biz,2024-12-07,Male,West,Gold,171.585,32,High,126.0,hickman.biz,False
O557342,C00109,P0020,1,43.88,2025-08-09,Delayed,Bank Transfer,Central,0.1,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,barbara27@pearson.org,2024-12-22,Other,East,Bronze,39.492000000000004,32,High,363.0,pearson.org,True
O327602,C00377,P0007,1,31.41,2025-08-10,Cancelled,Credit Card,East,0.05,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,scottsmith@harris-barker.com,2025-06-13,Female,Central,Bronze,29.839499999999997,32,High,314.0,harris-barker.com,False
O434068,C00455,P0006,2,46.74,2025-08-11,Delivered,Bank Transfer,North,0.0,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,acardenas@mcdaniel.com,2025-01-06,Male,South,Silver,93.48,33,High,306.0,mcdaniel.com,False
O937929,C00037,P0028,3,8.44,2025-08-12,Delivered,Credit Card,North,0.1,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,williamanderson@ibarra-suarez.com,2024-10-24,Female,East,Gold,22.788,33,Low,124.0,ibarra-suarez.com,False
O347734,C00482,P0012,2,38.01,2025-08-13,Delivered,Bank Transfer,East,0.05,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,trujilloleah@powell.com,2025-03-17,Male,West,Gold,72.219,33,High,116.0,powell.com,False
O908399,C00282,P0029,2,14.2,2025-08-14,Delivered,Credit Card,East,0.0,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,frazierjennifer@yahoo.com,2024-08-10,Male,West,Bronze,28.4,33,Low,152.0,yahoo.com,False
O625480,C00110,P0006,3,29.94,2025-08-15,Delivered,Credit Card,East,0.2,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,harrisonricky@yahoo.com,2025-03-23,Female,South,Gold,71.85600000000001,33,Medium,310.0,yahoo.com,False
O911487,C00027,P0020,2,19.18,2025-08-16,Delayed,Credit Card,East,0.2,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,dwhite@baxter.info,2025-05-15,Male,North,Gold,30.688000000000002,33,Medium,370.0,baxter.info,True
O681551,C00173,P0010,4,44.24,2025-08-17,Delivered,Credit Card,Central,0.0,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,russell49@rose-parker.com,2024-12-06,Female,West,Gold,176.96,33,High,368.0,rose-parker.com,False
O187955,C00462,P0028,4,45.17,2025-08-18,Delayed,Credit Card,Central,0.05,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,hartcraig@dillon-beard.biz,2024-10-16,Other,West,Gold,171.646,34,High,130.0,dillon-beard.biz,True
O185646,C00175,P0006,3,41.77,2025-08-19,Cancelled,Bank Transfer,North,0.2,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,lburgess@james.com,2025-01-16,Male,North,Bronze,100.248,34,High,314.0,james.com,False
O258758,C00028,P0025,4,19.56,2025-08-20,Delayed,Paypal,East,0.05,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,pearsonamber@novak.com,2024-12-10,Female,North,Gold,74.32799999999999,34,Medium,400.0,novak.com,True
O919665,C00095,P0018,4,41.05,2025-08-21,Delayed,Bank Transfer,Central,0.15,Storage Product 37,Storage,2024-07-18,6.08,S767,jeremy24@erickson.com,2024-07-23,Male,,Gold,139.57,34,High,399.0,erickson.com,True
O553468,C00096,P0025,1,28.89,2025-08-22,Delivered,Paypal,North,0.0,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,heidi27@salas.com,2025-01-04,Other,South,Gold,28.89,34,Medium,402.0,salas.com,False
O857041,C00106,P0010,2,31.26,2025-08-23,Delayed,Bank Transfer,West,0.15,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,scott74@hotmail.com,2024-12-09,Female,East,Gold,53.142,34,High,374.0,hotmail.com,True
O688807,C00294,P0004,2,40.51,2025-08-24,Delayed,Paypal,Central,0.05,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,kevinthomas@hotmail.com,2025-01-24,Male,West,Gold,76.969,34,High,127.0,hotmail.com,True
O656963,C00431,P0009,1,47.9,2025-08-25,Delivered,Bank Transfer,West,0.2,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,stacey92@vaughan.info,2025-02-01,Female,Central,Gold,38.32,35,High,129.0,vaughan.info,False
O582958,C00138,P0011,4,44.11,2025-08-24,Delivered,Bank Transfer,East,0.05,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,erica21@lucas.org,2024-11-24,Female,East,Gold,167.618,34,High,152.0,lucas.org,False
O111047,C00277,P0012,2,28.52,2025-08-23,Delayed,Credit Card,Central,0.05,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,bryanwilson@yahoo.com,2024-09-06,Female,South,Gold,54.187999999999995,34,Medium,126.0,yahoo.com,True
O972500,C00496,P0006,2,22.04,2025-08-22,Delayed,Paypal,North,0.1,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,simsjohn@wiley.net,2025-02-19,Female,Central,Gold,39.672,34,Medium,317.0,wiley.net,True
O235498,C00284,P0001,2,15.31,2025-08-21,Delivered,Credit Card,South,0.1,Storage Product 39,Storage,2025-03-11,15.88,S339,tchambers@johnson.com,2025-02-15,Male,East,Gold,27.558,34,Medium,163.0,johnson.com,False
O976262,C00150,P0008,4,17.32,2025-08-20,Delivered,Paypal,West,0.1,Storage Product 47,Storage,2024-08-29,31.96,S788,cory58@howard.com,2025-05-31,Female,West,Bronze,62.352000000000004,34,Medium,356.0,howard.com,False
O418779,C00357,P0004,4,40.06,2025-08-19,Delivered,Credit Card,West,0.0,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,powerslawrence@gmail.com,2024-11-01,Male,Central,Silver,160.24,34,High,122.0,gmail.com,False
O734752,C00330,P0022,2,17.41,2025-08-18,Delivered,Credit Card,East,0.05,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,ryanhawkins@russell.com,2025-02-22,Other,West,Bronze,33.079,34,Medium,318.0,russell.com,False
O327842,C00345,P0025,2,12.32,2025-08-17,Delayed,Credit Card,Central,0.1,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,tammy61@gmail.com,2024-08-13,Female,West,Gold,22.176000000000002,33,Low,397.0,gmail.com,True
O685974,C00336,P0012,1,38.63,2025-08-16,Delivered,Credit Card,North,0.05,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,kevinmorrison@hotmail.com,2024-09-22,Female,East,Silver,36.6985,33,High,119.0,hotmail.com,False
O388949,C00202,P0005,2,45.61,2025-08-15,Delayed,Credit Card,North,0.15,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,bwilkerson@brown-shaw.com,2024-12-02,Female,Central,Bronze,77.53699999999999,33,High,299.0,brown-shaw.com,True
O623375,C00393,P0006,4,21.74,2025-08-14,Cancelled,Credit Card,West,0.2,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,fmiles@hotmail.com,2025-01-30,Female,North,Gold,69.568,33,Medium,309.0,hotmail.com,False
O854768,C00204,P0030,3,27.08,2025-08-13,Delayed,Credit Card,South,0.0,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,katherineharrison@hotmail.com,2024-07-08,Female,South,Silver,81.24,33,Medium,131.0,hotmail.com,True
O717885,C00338,P0030,2,34.78,2025-08-12,Delivered,Credit Card,West,0.1,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,markramirez@yahoo.com,2024-11-24,Male,South,Gold,62.604000000000006,33,High,130.0,yahoo.com,False
O799081,C00443,P0008,4,47.21,2025-08-11,Cancelled,Credit Card,Central,0.05,Storage Product 47,Storage,2024-08-29,31.96,S788,amy17@hotmail.com,2025-03-15,Female,West,Silver,179.398,33,High,347.0,hotmail.com,False
O586465,C00381,P0001,3,45.71,2025-08-10,Delivered,Paypal,East,0.0,Storage Product 39,Storage,2025-03-11,15.88,S339,lmiller@stone.com,2024-07-09,Male,South,Gold,137.13,32,High,152.0,stone.com,False
O158886,C00495,P0021,4,22.86,2025-08-09,Delivered,Paypal,South,0.2,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,mcclainkatherine@hotmail.com,2024-09-18,Male,Central,Gold,73.152,32,Medium,315.0,hotmail.com,False
O669466,C00058,P0011,3,8.18,2025-08-08,Delivered,Paypal,North,0.15,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,donnacampbell@hotmail.com,2025-03-08,Male,West,Gold,20.858999999999998,32,Low,136.0,hotmail.com,False
O887491,C00097,P0020,5,13.33,2025-08-07,Delivered,Credit Card,Central,0.1,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,dpeterson@yahoo.com,2025-07-06,Female,East,Silver,59.98500000000001,32,Low,361.0,yahoo.com,False
O779073,C00357,P0028,1,15.1,2025-08-06,Delyd,Credit Card,East,0.0,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,powerslawrence@gmail.com,2024-11-01,Male,Central,Silver,15.1,32,Medium,118.0,gmail.com,False
O706528,C00440,P0012,5,18.65,2025-08-05,Delivered,Paypal,East,0.1,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,vtaylor@young.com,2025-03-10,Other,North,Gold,83.925,32,Medium,108.0,young.com,False
O581459,C00322,P0016,4,30.57,2025-08-04,Delivered,Credit Card,North,0.1,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,sarahedwards@matthews.biz,2025-07-01,Male,South,Gold,110.052,32,High,165.0,matthews.biz,False
O837867,C00350,P0028,4,0.0,2025-08-03,Delivered,Credit Card,East,0.15,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,patrickdarin@yahoo.com,2025-03-14,Female,North,Silver,0.0,31,Low,115.0,yahoo.com,False
O562529,C00014,P0021,1,24.58,2025-08-02,Cancelled,Credit Card,Central,0.1,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,djames@king.com,2025-03-27,Other,Central,Gold,22.122,31,Medium,308.0,king.com,False
O893913,C00230,P0025,2,18.59,2025-08-01,Delayed,Bank Transfer,West,0.1,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,laurayoung@johnson-spencer.com,2025-01-03,Other,South,Bronze,33.462,31,Medium,381.0,johnson-spencer.com,True
O545819,C00493,P0028,2,24.77,2025-07-31,Delayed,Paypal,West,0.2,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,tracygallagher@anderson.biz,2024-12-09,Female,South,Gold,39.632000000000005,31,Medium,112.0,anderson.biz,True
O747355,C00221,P0010,3,41.66,2025-07-30,Delayed,Paypal,South,0.0,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,lambertrichard@owen.com,2025-05-31,Female,West,Silver,124.97999999999999,31,High,350.0,owen.com,True
O185606,C00089,P0017,5,34.82,2025-07-29,Delayed,Credit Card,Central,0.15,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,fmcguire@yahoo.com,2024-09-30,Male,West,Silver,147.98499999999999,31,High,225.0,yahoo.com,True
O740937,C00263,P0018,1,24.54,2025-07-28,Delivered,Credit Card,South,0.15,Storage Product 37,Storage,2024-07-18,6.08,S767,xcardenas@gmail.com,2024-10-26,Male,Central,Gold,20.858999999999998,31,Medium,375.0,gmail.com,False
O483675,C00049,P0027,3,29.82,2025-07-27,Cancelled,Bank Transfer,West,0.15,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,rasmussenjoshua@hotmail.com,2025-01-19,Male,South,Gold,76.04100000000001,30,Medium,309.0,hotmail.com,False
O733243,C00206,P0024,4,30.44,2025-07-26,Delayed,Paypal,West,0.0,Storage Product 87,Storage,2025-02-24,26.33,S558,williamsrobert@hotmail.com,2024-12-30,Other,East,Gold,121.76,30,High,152.0,hotmail.com,True
O361138,C00471,P0021,3,13.47,2025-07-25,Delivered,Credit Card,East,0.0,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,,,,,,40.410000000000004,30,Low,300.0,unknown.com,False
O774723,C00306,P0021,1,43.07,2025-07-24,Delayed,Bank Transfer,Central,0.2,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,robin55@yahoo.com,2024-07-23,Female,Central,Gold,34.456,30,High,299.0,yahoo.com,True
O911957,C00205,P0006,4,8.62,2025-07-23,Delayed,Credit Card,East,0.1,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,scottmary@bentley.com,2024-10-06,Female,East,Silver,31.031999999999996,30,Low,287.0,bentley.com,True
O278048,C00062,P0020,3,20.02,2025-07-22,Cancelled,Credit Card,East,0.1,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,gregoryrubio@hotmail.com,2025-01-02,Male,West,Gold,54.054,30,Medium,345.0,hotmail.com,False
O915165,C00117,P0026,2,27.85,2025-07-21,Delivered,Paypal,North,0.1,Storage Product 50,Storage,2025-02-08,27.06,S952,tyronemoran@thornton.info,2024-10-08,Female,North,Silver,50.13,30,Medium,163.0,thornton.info,False
O730037,C00313,P0015,2,17.09,2025-07-20,Cancelled,Bank Transfer,North,0.0,Storage Product 10,Storage,2024-08-08,39.21,S466,robinsonstephen@williamson.org,2025-06-25,Male,East,Bronze,34.18,29,Medium,346.0,williamson.org,False
O709855,C00244,P0023,5,30.62,2025-07-19,Delayed,Credit Card,West,0.15,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,james27@hotmail.com,2025-01-03,Male,West,Bronze,130.135,29,High,182.0,hotmail.com,True
O986951,C00012,P0001,5,25.93,2025-07-18,Delayed,Paypal,West,0.0,Storage Product 39,Storage,2025-03-11,15.88,S339,zhurst@yahoo.com,2024-09-29,Female,North,Silver,129.65,29,Medium,129.0,yahoo.com,True
O652955,C00257,P0029,3,20.15,2025-07-17,Delivered,Credit Card,East,0.15,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,andrewedwards@gutierrez.biz,2025-01-16,Female,South,Gold,51.38249999999999,29,Medium,124.0,gutierrez.biz,False
O107613,C00439,P0022,5,8.03,2025-07-16,Cancelled,Paypal,South,0.2,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,whitelucas@hotmail.com,2024-09-29,Other,North,Bronze,32.12,29,Low,285.0,hotmail.com,False
O471859,C00039,P0025,5,27.69,2025-07-15,Delayed,Bank Transfer,North,0.0,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,mcmillandennis@gmail.com,2025-06-16,Other,South,Silver,138.45000000000002,29,Medium,364.0,gmail.com,True
O826800,C00419,P0025,4,46.87,2025-07-14,Delayed,Credit Card,East,0.05,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,codygarcia@gmail.com,2024-08-22,Female,South,Bronze,178.106,29,High,363.0,gmail.com,True
O279797,C00395,P0005,2,47.28,2025-07-13,Delivered,Credit Card,North,0.2,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,collinssamuel@gmail.com,2024-07-28,Male,East,Gold,75.64800000000001,28,High,266.0,gmail.com,False
O493815,C00299,P0014,2,32.91,2025-07-12,Delivered,Bank Transfer,North,0.15,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,harttammy@hotmail.com,2025-01-27,,Central,Silver,55.946999999999996,28,High,160.0,hotmail.com,False
O528967,C00174,P0012,3,32.53,2025-07-11,Delivered,Bank Transfer,West,0.0,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,harrissierra@duran.com,2024-08-21,Other,South,Bronze,97.59,28,High,83.0,duran.com,False
O832170,C00441,P0006,4,18.91,2025-07-10,Delivered,Paypal,South,0.2,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,sean43@steele.com,,Female,South,Bronze,60.512,28,Medium,274.0,steele.com,False
O264443,C00079,P0022,2,12.62,2025-07-09,Delivered,Bank Transfer,South,0.0,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,vargasmaria@garcia.org,2025-05-14,Female,North,Bronze,25.24,28,Low,278.0,garcia.org,False
O513524,C00231,P0006,4,43.5,2025-07-08,Cancelled,Credit Card,West,0.2,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,jonesraymond@higgins.org,2024-08-03,Male,Central,Silver,139.20000000000002,28,High,272.0,higgins.org,False
O741739,C00277,P0019,2,18.67,2025-07-07,Delayed,Credit Card,East,0.1,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,bryanwilson@yahoo.com,2024-09-06,Female,South,Gold,33.606,28,Medium,355.0,yahoo.com,True
O338257,C00344,P0023,3,17.01,2025-07-06,Cancelled,Credit Card,South,0.15,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,mackdiane@jackson-salazar.org,2025-03-13,Female,West,Gold,43.3755,27,Medium,169.0,jackson-salazar.org,False
O437438,C00295,P0022,1,10.73,2025-07-05,Delayed,Paypal,East,0.05,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,dturner@fry.biz,2025-02-06,Other,North,Bronze,10.1935,27,Low,274.0,fry.biz,True
O531806,C00119,P0007,2,10.54,2025-07-04,Cancelled,Credit Card,South,0.0,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,hillkristy@morgan-french.com,2025-05-20,Female,South,Silver,21.08,27,Low,277.0,morgan-french.com,False
O880754,C00440,P0026,1,20.3,2025-07-03,Delivered,Credit Card,Central,0.2,Storage Product 50,Storage,2025-02-08,27.06,S952,vtaylor@young.com,2025-03-10,Other,North,Gold,16.240000000000002,27,Medium,145.0,young.com,False
O711938,C00326,P0020,3,13.71,2025-07-02,Delayed,Paypal,West,0.05,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,rreynolds@hotmail.com,2025-03-19,Female,East,Gold,39.0735,27,Low,325.0,hotmail.com,True
O693633,C00205,P0008,4,30.77,2025-07-01,Delivered,Credit Card,East,0.15,Storage Product 47,Storage,2024-08-29,31.96,S788,scottmary@bentley.com,2024-10-06,Female,East,Silver,104.618,27,High,306.0,bentley.com,False
O891469,C00068,P0023,2,49.93,2025-06-30,Delayed,Paypal,North,0.15,Outdoors Product 32,Outdoors,2025-01-18,36.04,S907,jasminebrown@yahoo.com,2024-11-11,Female,East,Gold,84.881,27,High,163.0,yahoo.com,True
O159941,C00080,P0015,3,23.05,2025-06-29,Delivered,Credit Card,Central,0.15,Storage Product 10,Storage,2024-08-08,39.21,S466,reedross@jones-holland.com,2025-05-31,Female,North,Bronze,58.7775,26,Medium,325.0,jones-holland.com,False
O959381,C00191,P0030,4,18.9,2025-06-28,Delayed,Bank Transfer,Central,0.2,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,cameron18@hughes.org,2025-06-10,Other,East,Silver,60.48,26,Medium,85.0,hughes.org,True
O339773,C00396,P0021,4,15.41,2025-06-27,Delivered,Credit Card,West,0.0,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,middletondarren@lynch.com,2024-08-21,Male,North,Gold,61.64,26,Medium,272.0,lynch.com,False
O679532,C00414,P0011,1,30.78,2025-06-26,Delivered,Paypal,South,0.15,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,charlesharris@hotmail.com,2024-08-17,Male,South,Gold,26.163,26,High,93.0,hotmail.com,False
O192542,C00484,P0009,2,40.3,2025-06-25,Cancelled,Paypal,East,0.0,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,matthewreeves@nichols.com,2025-01-19,Male,North,Gold,80.6,26,High,68.0,nichols.com,False
O153450,C00151,P0020,5,42.89,2025-06-24,Delayed,Credit Card,South,0.2,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,batesdarlene@hotmail.com,2024-07-14,Female,Central,Gold,171.56,26,High,317.0,hotmail.com,True
O569619,C00301,P0009,2,37.48,2025-06-23,Delivered,Bank Transfer,North,0.0,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,adamsemily@williams.org,2025-04-13,Female,Central,Gold,74.96,26,High,66.0,williams.org,False
O573600,C00221,P0007,2,42.91,2025-06-22,Delivered,Bank Transfer,North,0.05,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,lambertrichard@owen.com,2025-05-31,Female,West,Silver,81.529,25,High,265.0,owen.com,False
O195461,C00347,P0025,2,8.63,2025-06-21,Cancelled,Bank Transfer,East,0.0,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,dbrooks@chapman.com,2025-01-09,Male,East,Gold,17.26,25,Low,340.0,chapman.com,False
O213547,C00278,P0030,4,45.44,2025-06-20,Delayed,Bank Transfer,West,0.1,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,hannah45@hotmail.com,2024-09-29,Female,Central,Bronze,163.584,25,High,77.0,hotmail.com,True
O398194,C00017,P0020,2,42.91,2025-06-19,Delayed,Paypal,North,0.2,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,nathanielmartin@sellers.com,,Male,West,Gold,68.65599999999999,25,High,312.0,sellers.com,True
O979006,C00176,P0015,1,29.92,2025-06-18,Delivered,Bank Transfer,Central,0.1,Storage Product 10,Storage,2024-08-08,39.21,S466,sandersjudy@yahoo.com,2024-07-13,Other,South,Bronze,26.928,25,Medium,314.0,yahoo.com,False
O515155,C00055,P0020,4,43.45,2025-06-17,Delivered,Bank Transfer,Central,0.2,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,william65@terry-spencer.com,2024-12-16,Female,North,Gold,139.04000000000002,25,High,310.0,terry-spencer.com,False
O665993,C00451,P0005,1,48.52,2025-06-16,Delayed,Credit Card,North,0.0,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,tanthony@ruiz-jacobson.com,2024-08-10,Female,North,Gold,48.52,25,High,239.0,ruiz-jacobson.com,True
O781501,C00336,P0026,2,46.9,2025-06-15,Delivered,Credit Card,North,0.15,Storage Product 50,Storage,2025-02-08,27.06,S952,kevinmorrison@hotmail.com,2024-09-22,Female,East,Silver,79.72999999999999,24,High,127.0,hotmail.com,False
O831941,C00245,P0018,5,29.97,2025-06-14,Delivered,Credit Card,East,0.0,Storage Product 37,Storage,2024-07-18,6.08,S767,tyler16@hotmail.com,2024-12-30,Male,North,Gold,149.85,24,Medium,331.0,hotmail.com,False
